    -0.167407    -0.219535     0.483571     5.141494     5.124307     4.046230
    -0.167407    -0.219535     0.486864     5.145806     5.128752     4.046230
    -0.167407    -0.219535     0.490156     5.150060     5.133136     4.046230
    -0.167407    -0.219535     0.493448     5.154254     5.137458     4.046230
    -0.167407    -0.219535     0.496740     5.158388     5.141717     4.046230
    -0.167407    -0.219535     0.500032     5.162461     5.145912     4.046230
    -0.167407    -0.219535     0.503324     5.166471     5.150041     4.046230
    -0.167407    -0.219535     0.506616     5.170416     5.154102     4.046230
    -0.167407    -0.219535     0.509908     5.174295     5.158095     4.046230
    -0.167407    -0.219535     0.513200     5.178108     5.162017     4.046230
    -0.167407    -0.219535     0.516492     5.181852     5.165868     4.046230
    -0.167407    -0.219535     0.519784     5.185526     5.169646     4.046230
    -0.167407    -0.219535     0.523076     5.189129     5.173350     4.046230
    -0.167407    -0.219535     0.526369     5.192659     5.176978     4.046230
    -0.167407    -0.219535     0.529661     5.196116     5.180528     4.046230
    -0.167407    -0.219535     0.532953     5.199497     5.183999     4.046230
    -0.167407    -0.219535     0.536245     5.202801     5.187390     4.046230
    -0.167407    -0.219535     0.539537     5.206026     5.190700     4.046230
    -0.167407    -0.210387     0.374932     4.941766     4.919219     4.046230
    -0.167407    -0.210387     0.378225     4.947114     4.924705     4.046230
    -0.167407    -0.210387     0.381517     4.952449     4.930181     4.046230
    -0.167407    -0.210387     0.384809     4.957770     4.935645     4.046230
    -0.167407    -0.210387     0.388101     4.963074     4.941094     4.046230
    -0.167407    -0.210387     0.391393     4.968362     4.946528     4.046230
    -0.167407    -0.210387     0.394685     4.973631     4.951945     4.046230
    -0.167407    -0.210387     0.397977     4.978880     4.957343     4.046230
    -0.167407    -0.210387     0.401269     4.984107     4.962721     4.046230
    -0.167407    -0.210387     0.404561     4.989312     4.968077     4.046230
    -0.167407    -0.210387     0.407853     4.994493     4.973411     4.046230
    -0.167407    -0.210387     0.411145     4.999649     4.978719     4.046230
    -0.167407    -0.210387     0.414438     5.004779     4.984003     4.046230
    -0.167407    -0.210387     0.417730     5.009881     4.989258     4.046230
    -0.167407    -0.210387     0.421022     5.014954     4.994486     4.046230
    -0.167407    -0.210387     0.424314     5.019998     4.999683     4.046230
    -0.167407    -0.210387     0.427606     5.025010     5.004850     4.046230
    -0.167407    -0.210387     0.430898     5.029990     5.009984     4.046230
    -0.167407    -0.210387     0.434190     5.034937     5.015084     4.046230
    -0.167407    -0.210387     0.437482     5.039849     5.020149     4.046230
    -0.167407    -0.210387     0.440774     5.044725     5.025178     4.046230
    -0.167407    -0.210387     0.444066     5.049564     5.030169     4.046230
    -0.167407    -0.210387     0.447358     5.054366     5.035121     4.046230
    -0.167407    -0.210387     0.450651     5.059128     5.040033     4.046230
    -0.167407    -0.210387     0.453943     5.063849     5.044903     4.046230
    -0.167407    -0.210387     0.457235     5.068529     5.049731     4.046230
    -0.167407    -0.210387     0.460527     5.073166     5.054514     4.046230
    -0.167407    -0.210387     0.463819     5.077760     5.059252     4.046230
    -0.167407    -0.210387     0.467111     5.082308     5.063943     4.046230
    -0.167407    -0.210387     0.470403     5.086809     5.068586     4.046230
    -0.167407    -0.210387     0.473695     5.091263     5.073180     4.046230
    -0.167407    -0.210387     0.476987     5.095668     5.077723     4.046230
    -0.167407    -0.210387     0.480279     5.100023     5.082214     4.046230
    -0.167407    -0.210387     0.483571     5.104326     5.086651     4.046230
    -0.167407    -0.210387     0.486864     5.108576     5.091033     4.046230
    -0.167407    -0.210387     0.490156     5.112773     5.095360     4.046230
    -0.167407    -0.210387     0.493448     5.116914     5.099628     4.046230
    -0.167407    -0.210387     0.496740     5.120998     5.103838     4.046230
    -0.167407    -0.210387     0.500032     5.125025     5.107987     4.046230
    -0.167407    -0.210387     0.503324     5.128992     5.112074     4.046230
    -0.167407    -0.210387     0.506616     5.132898     5.116097     4.046230
    -0.167407    -0.210387     0.509908     5.136741     5.120056     4.046230
    -0.167407    -0.210387     0.513200     5.140521     5.123948     4.046230
    -0.167407    -0.210387     0.516492     5.144237     5.127773     4.046230
    -0.167407    -0.210387     0.519784     5.147885     5.131528     4.046230
    -0.167407    -0.210387     0.523076     5.151466     5.135213     4.046230
    -0.167407    -0.210387     0.526369     5.154977     5.138825     4.046230
    -0.167407    -0.210387     0.529661     5.158417     5.142363     4.046230
    -0.167407    -0.210387     0.532953     5.161785     5.145826     4.046230
    -0.167407    -0.210387     0.536245     5.165080     5.149212     4.046230
    -0.167407    -0.210387     0.539537     5.168299     5.152520     4.046230
    -0.167407    -0.201240     0.374932     4.909573     4.886875     4.046230
    -0.167407    -0.201240     0.378225     4.914652     4.892083     4.046230
    -0.167407    -0.201240     0.381517     4.919725     4.897288     4.046230
    -0.167407    -0.201240     0.384809     4.924790     4.902487     4.046230
    -0.167407    -0.201240     0.388101     4.929845     4.907678     4.046230
    -0.167407    -0.201240     0.391393     4.934890     4.912861     4.046230
    -0.167407    -0.201240     0.394685     4.939923     4.918033     4.046230
    -0.167407    -0.201240     0.397977     4.944942     4.923193     4.046230
    -0.167407    -0.201240     0.401269     4.949946     4.928339     4.046230
    -0.167407    -0.201240     0.404561     4.954934     4.933470     4.046230
    -0.167407    -0.201240     0.407853     4.959904     4.938584     4.046230
    -0.167407    -0.201240     0.411145     4.964855     4.943681     4.046230
    -0.167407    -0.201240     0.414438     4.969786     4.948757     4.046230
    -0.167407    -0.201240     0.417730     4.974695     4.953813     4.046230
    -0.167407    -0.201240     0.421022     4.979581     4.958846     4.046230
    -0.167407    -0.201240     0.424314     4.984442     4.963855     4.046230
    -0.167407    -0.201240     0.427606     4.989279     4.968839     4.046230
    -0.167407    -0.201240     0.430898     4.994088     4.973796     4.046230
    -0.167407    -0.201240     0.434190     4.998870     4.978725     4.046230
    -0.167407    -0.201240     0.437482     5.003622     4.983625     4.046230
    -0.167407    -0.201240     0.440774     5.008344     4.988494     4.046230
    -0.167407    -0.201240     0.444066     5.013034     4.993331     4.046230
    -0.167407    -0.201240     0.447358     5.017692     4.998135     4.046230
    -0.167407    -0.201240     0.450651     5.022315     5.002904     4.046230
    -0.167407    -0.201240     0.453943     5.026902     5.007636     4.046230
    -0.167407    -0.201240     0.457235     5.031453     5.012331     4.046230
    -0.167407    -0.201240     0.460527     5.035966     5.016987     4.046230
    -0.167407    -0.201240     0.463819     5.040440     5.021603     4.046230
    -0.167407    -0.201240     0.467111     5.044873     5.026176     4.046230
    -0.167407    -0.201240     0.470403     5.049265     5.030707     4.046230
    -0.167407    -0.201240     0.473695     5.053613     5.035194     4.046230
    -0.167407    -0.201240     0.476987     5.057917     5.039634     4.046230
    -0.167407    -0.201240     0.480279     5.062175     5.044027     4.046230
    -0.167407    -0.201240     0.483571     5.066386     5.048372     4.046230
    -0.167407    -0.201240     0.486864     5.070549     5.052666     4.046230
    -0.167407    -0.201240     0.490156     5.074662     5.056909     4.046230
    -0.167407    -0.201240     0.493448     5.078723     5.061098     4.046230
    -0.167407    -0.201240     0.496740     5.082732     5.065233     4.046230
    -0.167407    -0.201240     0.500032     5.086688     5.069312     4.046230
    -0.167407    -0.201240     0.503324     5.090587     5.073333     4.046230
    -0.167407    -0.201240     0.506616     5.094430     5.077296     4.046230
    -0.167407    -0.201240     0.509908     5.098215     5.081197     4.046230
    -0.167407    -0.201240     0.513200     5.101939     5.085037     4.046230
    -0.167407    -0.201240     0.516492     5.105603     5.088813     4.046230
    -0.167407    -0.201240     0.519784     5.109204     5.092523     4.046230
    -0.167407    -0.201240     0.523076     5.112740     5.096167     4.046230
    -0.167407    -0.201240     0.526369     5.116211     5.099743     4.046230
    -0.167407    -0.201240     0.529661     5.119615     5.103249     4.046230
    -0.167407    -0.201240     0.532953     5.122950     5.106683     4.046230
    -0.167407    -0.201240     0.536245     5.126214     5.110044     4.046230
    -0.167407    -0.201240     0.539537     5.129407     5.113331     4.046230
    -0.167407    -0.192093     0.374932     4.878196     4.855393     4.046230
    -0.167407    -0.192093     0.378225     4.882957     4.860276     4.046230
    -0.167407    -0.192093     0.381517     4.887718     4.865163     4.046230
    -0.167407    -0.192093     0.384809     4.892479     4.870051     4.046230
    -0.167407    -0.192093     0.388101     4.897238     4.874939     4.046230
    -0.167407    -0.192093     0.391393     4.901993     4.879825     4.046230
    -0.167407    -0.192093     0.394685     4.906743     4.884707     4.046230
    -0.167407    -0.192093     0.397977     4.911486     4.889585     4.046230
    -0.167407    -0.192093     0.401269     4.916221     4.894456     4.046230
    -0.167407    -0.192093     0.404561     4.920946     4.899318     4.046230
    -0.167407    -0.192093     0.407853     4.925661     4.904171     4.046230
    -0.167407    -0.192093     0.411145     4.930363     4.909012     4.046230
    -0.167407    -0.192093     0.414438     4.935051     4.913840     4.046230
    -0.167407    -0.192093     0.417730     4.939724     4.918654     4.046230
    -0.167407    -0.192093     0.421022     4.944381     4.923453     4.046230
    -0.167407    -0.192093     0.424314     4.949019     4.928234     4.046230
    -0.167407    -0.192093     0.427606     4.953639     4.932996     4.046230
    -0.167407    -0.192093     0.430898     4.958238     4.937738     4.046230
    -0.167407    -0.192093     0.434190     4.962815     4.942458     4.046230
    -0.167407    -0.192093     0.437482     4.967368     4.947155     4.046230
    -0.167407    -0.192093     0.440774     4.971897     4.951827     4.046230
    -0.167407    -0.192093     0.444066     4.976401     4.956473     4.046230
    -0.167407    -0.192093     0.447358     4.980877     4.961092     4.046230
    -0.167407    -0.192093     0.450651     4.985324     4.965682     4.046230
    -0.167407    -0.192093     0.453943     4.989742     4.970242     4.046230
    -0.167407    -0.192093     0.457235     4.994128     4.974770     4.046230
    -0.167407    -0.192093     0.460527     4.998482     4.979265     4.046230
    -0.167407    -0.192093     0.463819     5.002802     4.983725     4.046230
    -0.167407    -0.192093     0.467111     5.007087     4.988149     4.046230
    -0.167407    -0.192093     0.470403     5.011336     4.992535     4.046230
    -0.167407    -0.192093     0.473695     5.015546     4.996883     4.046230
    -0.167407    -0.192093     0.476987     5.019717     5.001189     4.046230
    -0.167407    -0.192093     0.480279     5.023847     5.005454     4.046230
    -0.167407    -0.192093     0.483571     5.027935     5.009676     4.046230
    -0.167407    -0.192093     0.486864     5.031980     5.013852     4.046230
    -0.167407    -0.192093     0.490156     5.035980     5.017982     4.046230
    -0.167407    -0.192093     0.493448     5.039933     5.022064     4.046230
    -0.167407    -0.192093     0.496740     5.043838     5.026096     4.046230
    -0.167407    -0.192093     0.500032     5.047694     5.030077     4.046230
    -0.167407    -0.192093     0.503324     5.051499     5.034006     4.046230
    -0.167407    -0.192093     0.506616     5.055252     5.037880     4.046230
    -0.167407    -0.192093     0.509908     5.058951     5.041698     4.046230
    -0.167407    -0.192093     0.513200     5.062594     5.045459     4.046230
    -0.167407    -0.192093     0.516492     5.066181     5.049161     4.046230
    -0.167407    -0.192093     0.519784     5.069709     5.052803     4.046230
    -0.167407    -0.192093     0.523076     5.073177     5.056382     4.046230
    -0.167407    -0.192093     0.526369     5.076583     5.059897     4.046230
    -0.167407    -0.192093     0.529661     5.079927     5.063347     4.046230
    -0.167407    -0.192093     0.532953     5.083205     5.066730     4.046230
    -0.167407    -0.192093     0.536245     5.086418     5.070044     4.046230
    -0.167407    -0.192093     0.539537     5.089562     5.073288     4.046230
    -0.167407    -0.182945     0.374932     4.848015     4.825134     4.046230
    -0.167407    -0.182945     0.378225     4.852406     4.829642     4.046230
    -0.167407    -0.182945     0.381517     4.856806     4.834161     4.046230
    -0.167407    -0.182945     0.384809     4.861212     4.838689     4.046230
    -0.167407    -0.182945     0.388101     4.865624     4.843224     4.046230
    -0.167407    -0.182945     0.391393     4.870039     4.847765     4.046230
    -0.167407    -0.182945     0.394685     4.874456     4.852310     4.046230
    -0.167407    -0.182945     0.397977     4.878874     4.856857     4.046230
    -0.167407    -0.182945     0.401269     4.883292     4.861405     4.046230
    -0.167407    -0.182945     0.404561     4.887707     4.865952     4.046230
    -0.167407    -0.182945     0.407853     4.892118     4.870496     4.046230
    -0.167407    -0.182945     0.411145     4.896524     4.875037     4.046230
    -0.167407    -0.182945     0.414438     4.900923     4.879571     4.046230
    -0.167407    -0.182945     0.417730     4.905314     4.884099     4.046230
    -0.167407    -0.182945     0.421022     4.909695     4.888618     4.046230
    -0.167407    -0.182945     0.424314     4.914065     4.893126     4.046230
    -0.167407    -0.182945     0.427606     4.918423     4.897623     4.046230
    -0.167407    -0.182945     0.430898     4.922767     4.902107     4.046230
    -0.167407    -0.182945     0.434190     4.927096     4.906575     4.046230
    -0.167407    -0.182945     0.437482     4.931409     4.911027     4.046230
    -0.167407    -0.182945     0.440774     4.935703     4.915462     4.046230
    -0.167407    -0.182945     0.444066     4.939977     4.919877     4.046230
    -0.167407    -0.182945     0.447358     4.944231     4.924271     4.046230
    -0.167407    -0.182945     0.450651     4.948463     4.928643     4.046230
    -0.167407    -0.182945     0.453943     4.952671     4.932991     4.046230
    -0.167407    -0.182945     0.457235     4.956854     4.937314     4.046230
