    -0.167407    -0.167407    -4.151606
    -0.162538    -0.167407    -4.152281
    -0.157668    -0.167407    -4.152951
    -0.152799    -0.167407    -4.153618
    -0.147930    -0.167407    -4.154280
    -0.143061    -0.167407    -4.154938
    -0.138192    -0.167407    -4.155592
    -0.133323    -0.167407    -4.156241
    -0.128453    -0.167407    -4.156885
    -0.123584    -0.167407    -4.157524
    -0.118715    -0.167407    -4.158158
    -0.113846    -0.167407    -4.158787
    -0.108977    -0.167407    -4.159410
    -0.104107    -0.167407    -4.160028
    -0.099238    -0.167407    -4.160640
    -0.094369    -0.167407    -4.161246
    -0.089500    -0.167407    -4.161846
    -0.084631 ************    -4.681484
    -0.079762 ************    -4.163027
    -0.074892 ************    -4.163608
    -0.070023 ************    -4.164183
    -0.065154 ************    -4.164750
    -0.060285 ************    -4.165311
    -0.055416 ************    -4.165865
    -0.050547 ************    -4.166412
    -0.045677 ************    -4.166952
    -0.040808 ************    -4.167484
    -0.035939 ************    -4.168009
    -0.031070 ************    -4.168526
    -0.026201 ************    -4.169036
    -0.021332 ************    -4.169537
    -0.016462 ************    -4.170031
    -0.011593 ************    -4.170517
    -0.006724 ************    -4.170994
    -0.001855 ************    -4.171463
     0.003014 ************    -4.171924
     0.007884 ************    -4.172377
     0.012753 ************    -4.172821
     0.017622 ************    -4.173256
     0.022491 ************    -4.173682
     0.027360 ************    -4.174100
     0.032229 ************    -4.174508
     0.037099 ************    -4.174908
     0.041968 ************    -4.175298
     0.046837 ************    -4.175679
     0.051706 ************    -4.176051
     0.056575 ************    -4.176413
     0.061444 ************    -4.176766
     0.066314 ************    -4.177109
     0.071183 ************    -4.177443
     0.076052 ************    -4.177766
     0.080921 ************    -4.178080
     0.085790 ************    -4.178384
     0.090660 ************    -4.178679
     0.095529 ************    -4.178963
     0.100398 ************    -4.179236
     0.105267 ************    -4.179500
     0.110136 ************    -4.179754
     0.115005 ************    -4.179997
     0.119875 ************    -4.180229
     0.124744 ************    -4.180451
     0.129613 ************    -4.180663
     0.134482 ************    -4.180864
     0.139351 ************    -4.181055
     0.144220 ************    -4.181234
     0.149090 ************    -4.181403
     0.153959 ************    -4.181561
     0.158828 ************    -4.181708
     0.163697 ************    -4.181845
     0.168566 ************    -4.181970
     0.173435 ************    -4.182084
     0.178305 ************    -4.182187
     0.183174 ************    -4.182279
     0.188043 ************    -4.182360
     0.192912 ************    -4.182430
     0.197781 ************    -4.182488
     0.202651 ************    -4.182535
     0.207520 ************    -4.182570
     0.212389 ************    -4.182595
     0.217258 ************    -4.182607
     0.222127 ************    -4.182609
     0.226996 ************    -4.182598
     0.231866 ************    -4.182577
     0.236735 ************    -4.182543
     0.241604 ************    -4.182498
     0.246473 ************    -4.182442
     0.251342 ************    -4.182374
     0.256211 ************    -4.182294
     0.261081 ************    -4.182202
     0.265950 ************    -4.182098
     0.270819 ************    -4.181983
     0.275688     Infinity    -4.988418
     0.280557     Infinity    -4.181717
     0.285426     Infinity    -3.802342
     0.290296     Infinity    -4.181404
     0.295165     Infinity    -4.181230
     0.300034     Infinity    -4.181043
     0.304903     Infinity    -4.180845
     0.309772     Infinity    -4.180635
     0.314642     Infinity    -4.180413
     0.796690     Infinity    -4.180188
     0.801262     Infinity    -4.180421
     0.805834     Infinity    -4.180643
     0.810407          NaN          NaN
     0.814979          NaN          NaN
     0.819552          NaN    -4.181238
     0.824124          NaN          NaN
     0.828696          NaN          NaN
     0.833269          NaN    -4.181726
     0.837841          NaN    -4.181865
     0.842413          NaN    -4.181993
     0.846986          NaN    -4.182108
     0.851558          NaN    -4.182211
     0.856130          NaN    -4.182303
     0.860703          NaN    -4.182383
     0.865275          NaN    -4.182451
     0.869847          NaN    -4.182508
     0.874420          NaN    -4.182553
     0.878992          NaN    -4.182586
     0.883564          NaN    -4.182608
     0.888137          NaN    -4.182618
     0.892709          NaN    -4.182617
     0.897281          NaN    -4.182604
     0.901854          NaN    -4.182580
     0.906426          NaN    -4.182544
     0.910998          NaN    -4.182497
     0.915571          NaN    -4.182439
     0.920143          NaN    -4.182369
     0.924715          NaN    -4.182289
     0.929288          NaN    -4.182196
     0.933860          NaN    -4.182093
     0.938433          NaN    -4.181979
     0.943005          NaN    -4.181853
     0.947577          NaN    -4.181717
     0.952150          NaN    -4.181570
     0.956722          NaN    -4.181411
     0.961294          NaN    -4.181242
     0.965867          NaN    -4.181062
     0.970439          NaN    -4.180872
     0.975011          NaN    -4.180670
     0.979584          NaN    -4.180458
     0.984156          NaN    -4.180236
     0.988728          NaN    -4.180003
     0.993301          NaN    -4.179760
     0.997873          NaN    -4.179506
     1.002445          NaN    -4.179242
     1.007018          NaN    -4.178968
     1.011590          NaN    -4.178683
     1.016162          NaN    -4.178389
     1.020735          NaN    -4.178084
     1.025307          NaN    -4.177770
     1.029879          NaN    -4.177446
     1.034452          NaN    -4.177112
     1.039024          NaN    -4.176768
     1.043597          NaN    -4.176415
     1.048169          NaN    -4.176052
     1.052741          NaN    -4.175680
     1.057314          NaN    -4.175299
     1.061886          NaN    -4.174908
     1.066458          NaN    -4.174508
     1.071031          NaN    -4.174099
     1.075603          NaN    -4.173681
     1.080175          NaN    -4.173254
     1.084748          NaN    -4.172819
     1.089320          NaN    -4.172374
     1.093892          NaN    -4.171921
     1.098465          NaN    -4.171460
     1.103037          NaN    -4.170990
     1.107609          NaN    -4.170512
     1.112182          NaN    -4.170026
     1.116754          NaN    -4.169532
     1.121326          NaN    -4.169030
     1.125899          NaN    -4.168520
     1.130471          NaN    -4.168002
     1.135043          NaN    -4.167477
     1.139616          NaN    -4.166944
     1.144188          NaN    -4.166404
     1.148761          NaN    -4.165856
     1.153333          NaN    -4.165302
     1.157905          NaN    -5.646826
     1.162478          NaN    -4.164172
     1.167050          NaN    -4.163597
     1.171622          NaN    -4.163016
     1.176195          NaN    -4.162428
     1.180767          NaN    -4.161833
     1.185339          NaN    -4.161233
     1.189912          NaN    -4.160626
     1.194484          NaN    -4.191388
     1.199056          NaN    -4.159396
     1.203629          NaN    -5.646826
     1.208201          NaN    -4.158143
     1.212773          NaN    -4.157509
     1.217346          NaN    -5.045971
     1.221918          NaN    -4.156225
     1.226490          NaN    -4.155575
     1.231063          NaN    -4.154921
     1.235635          NaN    -4.154263
     1.240207          NaN    -4.153600
     1.244780          NaN    -4.152933
     1.249352          NaN    -4.152262
     1.702014          NaN    -2.927784


    -0.167407    -0.167407    -4.098572
    -0.162538    -0.167407    -4.099899
    -0.157668    -0.167407    -4.101218
    -0.152799    -0.167407    -4.102528
    -0.147930    -0.167407    -4.103829
    -0.143061    -0.167407    -4.105122
    -0.138192    -0.167407    -4.106406
    -0.133323    -0.167407    -4.107682
    -0.128453    -0.167407    -4.108948
    -0.123584    -0.167407    -4.110206
    -0.118715    -0.167407    -4.111454
    -0.113846    -0.167407    -4.112694
    -0.108977    -0.167407    -4.113924
    -0.104107    -0.167407    -4.115145
    -0.099238    -0.167407    -4.116357
    -0.094369    -0.167407    -4.117559
    -0.089500    -0.167407    -4.118752
    -0.084631 ************    -4.568169
    -0.079762 ************    -4.121109
    -0.074892 ************    -4.122273
    -0.070023 ************    -4.123428
    -0.065154 ************    -4.124572
    -0.060285 ************    -4.125707
    -0.055416 ************    -4.126832
    -0.050547 ************    -4.127946
    -0.045677 ************    -4.129051
    -0.040808 ************    -4.130146
    -0.035939 ************    -4.131230
    -0.031070 ************    -4.132305
    -0.026201 ************    -4.133369
    -0.021332 ************    -4.134422
    -0.016462 ************    -4.135466
    -0.011593 ************    -4.136499
    -0.006724 ************    -4.137521
    -0.001855 ************    -4.138533
     0.003014 ************    -4.139534
     0.007884 ************    -4.140525
     0.012753 ************    -4.141505
     0.017622 ************    -4.142474
     0.022491 ************    -4.143432
     0.027360 ************    -4.144380
     0.032229 ************    -4.145317
     0.037099 ************    -4.146242
     0.041968 ************    -4.147157
     0.046837 ************    -4.148061
     0.051706 ************    -4.148954
     0.056575 ************    -4.149836
     0.061444 ************    -4.150706
     0.066314 ************    -4.151566
     0.071183 ************    -4.152414
     0.076052 ************    -4.153251
     0.080921 ************    -4.154077
     0.085790 ************    -4.154891
     0.090660 ************    -4.155694
     0.095529 ************    -4.156486
     0.100398 ************    -4.157266
     0.105267 ************    -4.158035
     0.110136 ************    -4.158792
     0.115005 ************    -4.159538
     0.119875 ************    -4.160272
     0.124744 ************    -4.160994
     0.129613 ************    -4.161705
     0.134482 ************    -4.162405
     0.139351 ************    -4.163093
     0.144220 ************    -4.163769
     0.149090 ************    -4.164433
     0.153959 ************    -4.165086
     0.158828 ************    -4.165727
     0.163697 ************    -4.166356
     0.168566 ************    -4.166973
     0.173435 ************    -4.167579
     0.178305 ************    -4.168172
     0.183174 ************    -4.168754
     0.188043 ************    -4.169324
     0.192912 ************    -4.169882
     0.197781 ************    -4.170428
     0.202651 ************    -4.170962
     0.207520 ************    -4.171485
     0.212389 ************    -4.171995
     0.217258 ************    -4.172494
     0.222127 ************    -4.172980
     0.226996 ************    -4.173454
     0.231866 ************    -4.173917
     0.236735 ************    -4.174367
     0.241604 ************    -4.174806
     0.246473 ************    -4.175232
     0.251342 ************    -4.175647
     0.256211 ************    -4.176049
     0.261081 ************    -4.176440
     0.265950 ************    -4.176818
     0.270819 ************    -4.177184
     0.275688     Infinity    -4.882642
     0.280557     Infinity    -4.177881
     0.285426     Infinity    -3.614310
     0.290296     Infinity    -4.178529
     0.295165     Infinity    -4.178836
     0.300034     Infinity    -4.179130
     0.304903     Infinity    -4.179412
     0.309772     Infinity    -4.179682
     0.314642     Infinity    -4.179940
     0.796690     Infinity    -4.180177
     0.801262     Infinity    -4.179933
     0.805834     Infinity    -4.179675
     0.810407          NaN          NaN
     0.814979          NaN          NaN
     0.819552          NaN    -4.178829
     0.824124          NaN          NaN
     0.828696          NaN          NaN
     0.833269          NaN    -4.177875
     0.837841          NaN    -4.177533
     0.842413          NaN    -4.177179
     0.846986          NaN    -4.176813
     0.851558          NaN    -4.176435
     0.856130          NaN    -4.176045
     0.860703          NaN    -4.175643
     0.865275          NaN    -4.175228
     0.869847          NaN    -4.174802
     0.874420          NaN    -4.174364
     0.878992          NaN    -4.173914
     0.883564          NaN    -4.173452
     0.888137          NaN    -4.172978
     0.892709          NaN    -4.172491
     0.897281          NaN    -4.171993
     0.901854          NaN    -4.171483
     0.906426          NaN    -4.170961
     0.910998          NaN    -4.170427
     0.915571          NaN    -4.169881
     0.920143          NaN    -4.169324
     0.924715          NaN    -4.168754
     0.929288          NaN    -4.168172
     0.933860          NaN    -4.167579
     0.938433          NaN    -4.166974
     0.943005          NaN    -4.166357
     0.947577          NaN    -4.165728
     0.952150          NaN    -4.165087
     0.956722          NaN    -4.164435
     0.961294          NaN    -4.163771
     0.965867          NaN    -4.163095
     0.970439          NaN    -4.162407
     0.975011          NaN    -4.161708
     0.979584          NaN    -4.160997
     0.984156          NaN    -4.160275
     0.988728          NaN    -4.159541
     0.993301          NaN    -4.158795
     0.997873          NaN    -4.158038
     1.002445          NaN    -4.157270
     1.007018          NaN    -4.156489
     1.011590          NaN    -4.155698
     1.016162          NaN    -4.154895
     1.020735          NaN    -4.154081
     1.025307          NaN    -4.153255
     1.029879          NaN    -4.152419
     1.034452          NaN    -4.151571
     1.039024          NaN    -4.150711
     1.043597          NaN    -4.149841
     1.048169          NaN    -4.148959
     1.052741          NaN    -4.148066
     1.057314          NaN    -4.147163
     1.061886          NaN    -4.146248
     1.066458          NaN    -4.145322
     1.071031          NaN    -4.144385
     1.075603          NaN    -4.143438
     1.080175          NaN    -4.142480
     1.084748          NaN    -4.141510
     1.089320          NaN    -4.140530
     1.093892          NaN    -4.139540
     1.098465          NaN    -4.138538
     1.103037          NaN    -4.137527
     1.107609          NaN    -4.136504
     1.112182          NaN    -4.135471
     1.116754          NaN    -4.134428
     1.121326          NaN    -4.133374
     1.125899          NaN    -4.132310
     1.130471          NaN    -4.131236
     1.135043          NaN    -4.130151
     1.139616          NaN    -4.129056
     1.144188          NaN    -4.127952
     1.148761          NaN    -4.126837
     1.153333          NaN    -4.125712
     1.157905          NaN    -5.602864
     1.162478          NaN    -4.123432
     1.167050          NaN    -4.122278
     1.171622          NaN    -4.121114
     1.176195          NaN    -4.119940
     1.180767          NaN    -4.118757
     1.185339          NaN    -4.117564
     1.189912          NaN    -4.116361
     1.194484          NaN    -4.155437
     1.199056          NaN    -4.113928
     1.203629          NaN    -5.602864
     1.208201          NaN    -4.111458
     1.212773          NaN    -4.110209
     1.217346          NaN    -4.984751
     1.221918          NaN    -4.107685
     1.226490          NaN    -4.106409
     1.231063          NaN    -4.105125
     1.235635          NaN    -4.103832
     1.240207          NaN    -4.102530
     1.244780          NaN    -4.101220
     1.249352          NaN    -4.099901
     1.702014          NaN    -2.927756


    -0.167407    -0.167407    -2.541050
    -0.162538    -0.167407    -2.537375
    -0.157668    -0.167407    -2.533799
    -0.152799    -0.167407    -2.530320
    -0.147930    -0.167407    -2.526933
    -0.143061    -0.167407    -2.523633
    -0.138192    -0.167407    -2.520416
    -0.133323    -0.167407    -2.517279
    -0.128453    -0.167407    -2.514219
    -0.123584    -0.167407    -2.511232
    -0.118715    -0.167407    -2.508315
    -0.113846    -0.167407    -2.505466
    -0.108977    -0.167407    -2.502680
    -0.104107    -0.167407    -2.499957
    -0.099238    -0.167407    -2.497293
    -0.094369    -0.167407    -2.494686
    -0.089500    -0.167407    -2.492134
    -0.084631 ************    -4.115980
    -0.079762 ************    -2.487187
    -0.074892 ************    -2.484789
    -0.070023 ************    -2.482439
    -0.065154 ************    -2.480134
    -0.060285 ************    -2.477875
    -0.055416 ************    -2.475659
    -0.050547 ************    -2.473485
    -0.045677 ************    -2.471352
    -0.040808 ************    -2.469259
    -0.035939 ************    -2.467205
    -0.031070 ************    -2.465189
    -0.026201 ************    -2.463210
    -0.021332 ************    -2.461266
    -0.016462 ************    -2.459359
    -0.011593 ************    -2.457485
    -0.006724 ************    -2.455646
    -0.001855 ************    -2.453839
     0.003014 ************    -2.452065
     0.007884 ************    -2.450324
     0.012753 ************    -2.448613
     0.017622 ************    -2.446934
     0.022491 ************    -2.445285
     0.027360 ************    -2.443666
     0.032229 ************    -2.442077
     0.037099 ************    -2.440517
     0.041968 ************    -2.438986
     0.046837 ************    -2.437483
     0.051706 ************    -2.436009
     0.056575 ************    -2.434562
     0.061444 ************    -2.433143
     0.066314 ************    -2.431752
     0.071183 ************    -2.430388
     0.076052 ************    -2.429050
     0.080921 ************    -2.427740
     0.085790 ************    -2.426456
     0.090660 ************    -2.425198
     0.095529 ************    -2.423967
     0.100398 ************    -2.422761
     0.105267 ************    -2.421582
     0.110136 ************    -2.420428
     0.115005 ************    -2.419300
     0.119875 ************    -2.418197
     0.124744 ************    -2.417120
     0.129613 ************    -2.416068
     0.134482 ************    -2.415041
     0.139351 ************    -2.414040
     0.144220 ************    -2.413063
     0.149090 ************    -2.412112
     0.153959 ************    -2.411185
     0.158828 ************    -2.410284
     0.163697 ************    -2.409407
     0.168566 ************    -2.408555
     0.173435 ************    -2.407728
     0.178305 ************    -2.406925
     0.183174 ************    -2.406147
     0.188043 ************    -2.405394
     0.192912 ************    -2.404665
     0.197781 ************    -2.403961
     0.202651 ************    -2.403282
     0.207520 ************    -2.402627
     0.212389 ************    -2.401996
     0.217258 ************    -2.401390
     0.222127 ************    -2.400809
     0.226996 ************    -2.400252
     0.231866 ************    -2.399719
     0.236735 ************    -2.399211
     0.241604 ************    -2.398728
     0.246473 ************    -2.398269
     0.251342 ************    -2.397834
     0.256211 ************    -2.397423
     0.261081 ************    -2.397038
     0.265950 ************    -2.396676
     0.270819 ************    -2.396339
     0.275688     Infinity    -4.314012
     0.280557     Infinity    -2.395738
     0.285426     Infinity    -3.139355
     0.290296     Infinity    -2.395234
     0.295165     Infinity    -2.395019
     0.300034     Infinity    -2.394828
     0.304903     Infinity    -2.394661
     0.309772     Infinity    -2.394519
     0.314642     Infinity    -2.394401
     0.796690     Infinity    -2.394327
     0.801262     Infinity    -2.394418
     0.805834     Infinity    -2.394536
     0.810407          NaN          NaN
     0.814979          NaN          NaN
     0.819552          NaN    -2.395037
     0.824124          NaN          NaN
     0.828696          NaN          NaN
     0.833269          NaN    -2.395756
     0.837841          NaN    -2.396045
     0.842413          NaN    -2.396357
     0.846986          NaN    -2.396695
     0.851558          NaN    -2.397056
     0.856130          NaN    -2.397442
     0.860703          NaN    -2.397852
     0.865275          NaN    -2.398287
     0.869847          NaN    -2.398746
     0.874420          NaN    -2.399230
     0.878992          NaN    -2.399738
     0.883564          NaN    -2.400270
     0.888137          NaN    -2.400827
     0.892709          NaN    -2.401409
     0.897281          NaN    -2.402014
     0.901854          NaN    -2.402645
     0.906426          NaN    -2.403300
     0.910998          NaN    -2.403979
     0.915571          NaN    -2.404683
     0.920143          NaN    -2.405411
     0.924715          NaN    -2.406164
     0.929288          NaN    -2.406942
     0.933860          NaN    -2.407744
     0.938433          NaN    -2.408571
     0.943005          NaN    -2.409423
     0.947577          NaN    -2.410300
     0.952150          NaN    -2.411201
     0.956722          NaN    -2.412127
     0.961294          NaN    -2.413079
     0.965867          NaN    -2.414055
     0.970439          NaN    -2.415056
     0.975011          NaN    -2.416082
     0.979584          NaN    -2.417134
     0.984156          NaN    -2.418211
     0.988728          NaN    -2.419313
     0.993301          NaN    -2.420441
     0.997873          NaN    -2.421595
     1.002445          NaN    -2.422774
     1.007018          NaN    -2.423979
     1.011590          NaN    -2.425211
     1.016162          NaN    -2.426468
     1.020735          NaN    -2.427752
     1.025307          NaN    -2.429062
     1.029879          NaN    -2.430399
     1.034452          NaN    -2.431763
     1.039024          NaN    -2.433154
     1.043597          NaN    -2.434573
     1.048169          NaN    -2.436019
     1.052741          NaN    -2.437493
     1.057314          NaN    -2.438996
     1.061886          NaN    -2.440526
     1.066458          NaN    -2.442086
     1.071031          NaN    -2.443675
     1.075603          NaN    -2.445294
     1.080175          NaN    -2.446943
     1.084748          NaN    -2.448622
     1.089320          NaN    -2.450332
     1.093892          NaN    -2.452073
     1.098465          NaN    -2.453847
     1.103037          NaN    -2.455653
     1.107609          NaN    -2.457493
     1.112182          NaN    -2.459366
     1.116754          NaN    -2.461273
