    -0.167407    -0.167407    -4.115786
    -0.162538    -0.167407    -4.116427
    -0.157668    -0.167407    -4.117064
    -0.152799    -0.167407    -4.117698
    -0.147930    -0.167407    -4.118328
    -0.143061    -0.167407    -4.118954
    -0.138192    -0.167407    -4.119575
    -0.133323    -0.167407    -4.120193
    -0.128453    -0.167407    -4.120806
    -0.123584    -0.167407    -4.121414
    -0.118715    -0.167407    -4.122017
    -0.113846    -0.167407    -4.122616
    -0.108977    -0.167407    -4.123209
    -0.104107    -0.167407    -4.123797
    -0.099238    -0.167407    -4.124380
    -0.094369    -0.167407    -4.124957
    -0.089500    -0.167407    -4.125528
    -0.084631 ************    -4.653148
    -0.079762 ************    -4.126653
    -0.074892 ************    -4.127206
    -0.070023 ************    -4.127753
    -0.065154 ************    -4.128293
    -0.060285 ************    -4.128827
    -0.055416 ************    -4.129354
    -0.050547 ************    -4.129875
    -0.045677 ************    -4.130388
    -0.040808 ************    -4.130894
    -0.035939 ************    -4.131394
    -0.031070 ************    -4.131885
    -0.026201 ************    -4.132370
    -0.021332 ************    -4.132847
    -0.016462 ************    -4.133316
    -0.011593 ************    -4.133777
    -0.006724 ************    -4.134231
    -0.001855 ************    -4.134677
     0.003014 ************    -4.135114
     0.007884 ************    -4.135543
     0.012753 ************    -4.135964
     0.017622 ************    -4.136377
     0.022491 ************    -4.136781
     0.027360 ************    -4.137176
     0.032229 ************    -4.137563
     0.037099 ************    -4.137941
     0.041968 ************    -4.138310
     0.046837 ************    -4.138670
     0.051706 ************    -4.139021
     0.056575 ************    -4.139363
     0.061444 ************    -4.139695
     0.066314 ************    -4.140018
     0.071183 ************    -4.140332
     0.076052 ************    -4.140636
     0.080921 ************    -4.140931
     0.085790 ************    -4.141216
     0.090660 ************    -4.141492
     0.095529 ************    -4.141757
     0.100398 ************    -4.142013
     0.105267 ************    -4.142259
     0.110136 ************    -4.142494
     0.115005 ************    -4.142720
     0.119875 ************    -4.142935
     0.124744 ************    -4.143141
     0.129613 ************    -4.143336
     0.134482 ************    -4.143520
     0.139351 ************    -4.143694
     0.144220 ************    -4.143858
     0.149090 ************    -4.144011
     0.153959 ************    -4.144154
     0.158828 ************    -4.144286
     0.163697 ************    -4.144407
     0.168566 ************    -4.144518
     0.173435 ************    -4.144618
     0.178305 ************    -4.144706
     0.183174 ************    -4.144784
     0.188043 ************    -4.144852
     0.192912 ************    -4.144908
     0.197781 ************    -4.144953
     0.202651 ************    -4.144987
     0.207520 ************    -4.145010
     0.212389 ************    -4.145021
     0.217258 ************    -4.145022
     0.222127 ************    -4.145011
     0.226996 ************    -4.144989
     0.231866 ************    -4.144956
     0.236735 ************    -4.144911
     0.241604 ************    -4.144855
     0.246473 ************    -4.144788
     0.251342 ************    -4.144709
     0.256211 ************    -4.144619
     0.261081 ************    -4.144517
     0.265950 ************    -4.144404
     0.270819 ************    -4.144279
     0.275688     Infinity    -4.955151
     0.280557     Infinity    -4.143995
