    -0.628319     0.000000   -3.771078
    -0.622035     0.000000   -3.771327
    -0.615752     0.000000   -3.771577
    -0.609469     0.000000   -3.771826
    -0.603186     0.000000   -3.772076
    -0.596903     0.000000   -3.772326
    -0.590619     0.000000   -3.772575
    -0.584336     0.000000   -3.772824
    -0.578053     0.000000   -3.773072
    -0.571770     0.000000   -3.773319
    -0.565487     0.000000   -3.773565
    -0.559203     0.000000   -3.773810
    -0.552920     0.000000   -3.774053
    -0.546637     0.000000   -3.774295
    -0.540354     0.000000   -3.774535
    -0.534071     0.000000   -3.774772
    -0.527788     0.000000   -3.775008
    -0.521504     0.000000   -3.775241
    -0.515221     0.000000   -3.775471
    -0.508938     0.000000   -3.775699
    -0.502655     0.000000   -3.775924
    -0.496372     0.000000   -3.776146
    -0.490088     0.000000   -3.776365
    -0.483805     0.000000   -3.776580
    -0.477522     0.000000   -3.776792
    -0.471239     0.000000   -3.777000
    -0.464956     0.000000   -3.777205
    -0.458673     0.000000   -3.777405
    -0.452389     0.000000   -3.777602
    -0.446106     0.000000   -3.777795
    -0.439823     0.000000   -3.777983
    -0.433540     0.000000   -3.778166
    -0.427257     0.000000   -3.778345
    -0.420973     0.000000   -3.778520
    -0.414690     0.000000   -3.778689
    -0.408407     0.000000   -3.778854
    -0.402124     0.000000   -3.779014
    -0.395841     0.000000   -3.779168
    -0.389557     0.000000   -3.779317
    -0.383274     0.000000   -3.779461
    -0.376991     0.000000   -3.779599
    -0.370708     0.000000   -3.779731
    -0.364425     0.000000   -3.779858
    -0.358142     0.000000   -3.779979
    -0.351858     0.000000   -3.780094
    -0.345575     0.000000   -3.780203
    -0.339292     0.000000   -3.780305
    -0.333009     0.000000   -3.780402
    -0.326726     0.000000   -3.780492
    -0.320442     0.000000   -3.780576
    -0.314159     0.000000   -3.780653
    -0.307876     0.000000   -3.780724
    -0.301593     0.000000   -3.780788
    -0.295310     0.000000   -3.780845
    -0.289027     0.000000   -3.780895
    -0.282743     0.000000   -3.780938
    -0.276460     0.000000   -3.780975
    -0.270177     0.000000   -3.781004
    -0.263894     0.000000   -3.781026
    -0.257611     0.000000   -3.781041
    -0.251327     0.000000   -3.781048
    -0.245044     0.000000   -3.781048
    -0.238761     0.000000   -3.781041
    -0.232478     0.000000   -3.781026
    -0.226195     0.000000   -3.781003
    -0.219911     0.000000   -3.780973
    -0.213628     0.000000   -3.780935
    -0.207345     0.000000   -3.780889
    -0.201062     0.000000   -3.780835
    -0.194779     0.000000   -3.780774
    -0.188496     0.000000   -3.780704
    -0.182212     0.000000   -3.780626
    -0.175929     0.000000   -3.780541
    -0.169646     0.000000   -3.780447
    -0.163363     0.000000   -3.780345
    -0.157080     0.000000   -3.780234
    -0.150796     0.000000   -3.780116
    -0.144513     0.000000   -3.779989
    -0.138230     0.000000   -3.779853
    -0.131947     0.000000   -3.779710
    -0.125664     0.000000   -3.779557
    -0.119381     0.000000   -3.779396
    -0.113097     0.000000   -3.779227
    -0.106814     0.000000   -3.779049
    -0.100531     0.000000   -3.778862
    -0.094248     0.000000   -3.778667
    -0.087965     0.000000   -3.778463
    -0.081681     0.000000   -3.778250
    -0.075398     0.000000   -3.778028
    -0.069115     0.000000   -3.777798
    -0.062832     0.000000   -3.777558
    -0.056549     0.000000   -3.777310
    -0.050265     0.000000   -3.777052
    -0.043982     0.000000   -3.776786
    -0.037699     0.000000   -3.776511
    -0.031416     0.000000   -3.776227
    -0.025133     0.000000   -3.775933
    -0.018850     0.000000   -3.775631
    -0.012566     0.000000   -3.775319
    -0.006283     0.000000   -3.774998
     0.000000     0.000000   -3.774675
