0.00000000 0.10224
0.11111111 0.06514
0.22222222 0.04701
0.33333334 0.06507
0.44444445 0.10057
0.55555558 0.13969
0.66666669 0.17960
0.77777779 0.21889
0.88888890 0.25695
1.00000000 0.29350
