     0.000000    -0.050000     0.400000     0.300748
     0.000000    -0.050000     0.440000     0.277817
     0.000000    -0.050000     0.480000     0.300917
     0.000000    -0.050000     0.520000     0.353287
     0.000000    -0.050000     0.560000     0.418070
     0.000000    -0.050000     0.600000     0.486593
     0.000000    -0.042000     0.400000     0.284513
     0.000000    -0.042000     0.440000     0.225087
     0.000000    -0.042000     0.480000     0.217250
     0.000000    -0.042000     0.520000     0.256996
     0.000000    -0.042000     0.560000     0.322404
     0.000000    -0.042000     0.600000     0.399433
     0.000000    -0.034000     0.400000     0.302523
     0.000000    -0.034000     0.440000     0.220088
     0.000000    -0.034000     0.480000     0.180875
     0.000000    -0.034000     0.520000     0.201863
     0.000000    -0.034000     0.560000     0.266031
     0.000000    -0.034000     0.600000     0.351203
     0.000000    -0.026000     0.400000     0.348883
     0.000000    -0.026000     0.440000     0.264952
     0.000000    -0.026000     0.480000     0.216354
     0.000000    -0.026000     0.520000     0.220042
     0.000000    -0.026000     0.560000     0.272569
     0.000000    -0.026000     0.600000     0.355549
     0.000000    -0.018000     0.400000     0.412908
     0.000000    -0.018000     0.440000     0.338921
     0.000000    -0.018000     0.480000     0.296820
     0.000000    -0.018000     0.520000     0.295104
     0.000000    -0.018000     0.560000     0.334132
     0.000000    -0.018000     0.600000     0.405876
     0.000000    -0.010000     0.400000     0.485401
     0.000000    -0.010000     0.440000     0.424130
     0.000000    -0.010000     0.480000     0.391491
     0.000000    -0.010000     0.520000     0.390241
     0.000000    -0.010000     0.560000     0.420657
     0.000000    -0.010000     0.600000     0.480456
     0.008000    -0.050000     0.400000     0.293839
     0.008000    -0.050000     0.440000     0.251649
     0.008000    -0.050000     0.480000     0.257759
     0.008000    -0.050000     0.520000     0.301547
     0.008000    -0.050000     0.560000     0.364524
     0.008000    -0.050000     0.600000     0.435858
     0.008000    -0.042000     0.400000     0.291475
     0.008000    -0.042000     0.440000     0.218215
     0.008000    -0.042000     0.480000     0.191699
     0.008000    -0.042000     0.520000     0.220501
     0.008000    -0.042000     0.560000     0.284599
     0.008000    -0.042000     0.600000     0.365610
     0.008000    -0.034000     0.400000     0.319647
     0.008000    -0.034000     0.440000     0.234079
     0.008000    -0.034000     0.480000     0.186038
     0.008000    -0.034000     0.520000     0.196238
     0.008000    -0.034000     0.560000     0.255860
     0.008000    -0.034000     0.600000     0.341869
     0.008000    -0.026000     0.400000     0.369775
     0.008000    -0.026000     0.440000     0.289124
     0.008000    -0.026000     0.480000     0.242048
     0.008000    -0.026000     0.520000     0.242400
     0.008000    -0.026000     0.560000     0.289445
     0.008000    -0.026000     0.600000     0.368992
     0.008000    -0.018000     0.400000     0.430781
     0.008000    -0.018000     0.440000     0.361383
     0.008000    -0.018000     0.480000     0.323406
     0.008000    -0.018000     0.520000     0.323012
     0.008000    -0.018000     0.560000     0.360204
     0.008000    -0.018000     0.600000     0.428947
     0.008000    -0.010000     0.400000     0.489362
     0.008000    -0.010000     0.440000     0.430424
     0.008000    -0.010000     0.480000     0.400405
     0.008000    -0.010000     0.520000     0.401242
     0.008000    -0.010000     0.560000     0.432638
     0.008000    -0.010000     0.600000     0.492335
     0.016000    -0.050000     0.400000     0.304943
     0.016000    -0.050000     0.440000     0.246226
     0.016000    -0.050000     0.480000     0.229762
     0.016000    -0.050000     0.520000     0.257214
     0.016000    -0.050000     0.560000     0.313877
     0.016000    -0.050000     0.600000     0.386336
     0.016000    -0.042000     0.400000     0.306953
     0.016000    -0.042000     0.440000     0.226255
     0.016000    -0.042000     0.480000     0.182539
     0.016000    -0.042000     0.520000     0.194750
     0.016000    -0.042000     0.560000     0.253143
     0.016000    -0.042000     0.600000     0.335977
     0.016000    -0.034000     0.400000     0.331851
     0.016000    -0.034000     0.440000     0.245924
     0.016000    -0.034000     0.480000     0.192671
     0.016000    -0.034000     0.520000     0.193844
     0.016000    -0.034000     0.560000     0.248281
     0.016000    -0.034000     0.600000     0.334021
     0.016000    -0.026000     0.400000     0.371334
     0.016000    -0.026000     0.440000     0.291869
     0.016000    -0.026000     0.480000     0.245266
     0.016000    -0.026000     0.520000     0.245165
     0.016000    -0.026000     0.560000     0.291683
     0.016000    -0.026000     0.600000     0.371412
     0.016000    -0.018000     0.400000     0.413918
     0.016000    -0.018000     0.440000     0.343287
     0.016000    -0.018000     0.480000     0.305237
     0.016000    -0.018000     0.520000     0.306891
     0.016000    -0.018000     0.560000     0.347650
     0.016000    -0.018000     0.600000     0.419951
     0.016000    -0.010000     0.400000     0.443233
     0.016000    -0.010000     0.440000     0.376939
     0.016000    -0.010000     0.480000     0.341854
     0.016000    -0.010000     0.520000     0.342601
     0.016000    -0.010000     0.560000     0.378914
     0.016000    -0.010000     0.600000     0.445831
     0.024000    -0.050000     0.400000     0.332675
     0.024000    -0.050000     0.440000     0.264079
     0.024000    -0.050000     0.480000     0.225660
     0.024000    -0.050000     0.520000     0.229307
     0.024000    -0.050000     0.560000     0.272785
     0.024000    -0.050000     0.600000     0.342910
     0.024000    -0.042000     0.400000     0.328804
     0.024000    -0.042000     0.440000     0.245932
     0.024000    -0.042000     0.480000     0.190044
     0.024000    -0.042000     0.520000     0.183163
     0.024000    -0.042000     0.560000     0.230678
     0.024000    -0.042000     0.600000     0.312181
     0.024000    -0.034000     0.400000     0.339601
     0.024000    -0.034000     0.440000     0.253526
     0.024000    -0.034000     0.480000     0.195378
     0.024000    -0.034000     0.520000     0.187974
     0.024000    -0.034000     0.560000     0.237476
     0.024000    -0.034000     0.600000     0.322952
     0.024000    -0.026000     0.400000     0.359146
     0.024000    -0.026000     0.440000     0.277033
     0.024000    -0.026000     0.480000     0.226274
     0.024000    -0.026000     0.520000     0.223924
     0.024000    -0.026000     0.560000     0.272084
     0.024000    -0.026000     0.600000     0.354936
     0.024000    -0.018000     0.400000     0.378303
     0.024000    -0.018000     0.440000     0.300622
     0.024000    -0.018000     0.480000     0.255923
     0.024000    -0.018000     0.520000     0.256297
     0.024000    -0.018000     0.560000     0.301818
     0.024000    -0.018000     0.600000     0.380504
     0.024000    -0.010000     0.400000     0.385123
     0.024000    -0.010000     0.440000     0.307774
     0.024000    -0.010000     0.480000     0.263582
     0.024000    -0.010000     0.520000     0.263460
     0.024000    -0.010000     0.560000     0.307333
     0.024000    -0.010000     0.600000     0.384028
     0.032000    -0.050000     0.400000     0.373409
     0.032000    -0.050000     0.440000     0.301417
     0.032000    -0.050000     0.480000     0.247866
     0.032000    -0.050000     0.520000     0.226603
     0.032000    -0.050000     0.560000     0.249405
     0.032000    -0.050000     0.600000     0.311243
     0.032000    -0.042000     0.400000     0.356704
     0.032000    -0.042000     0.440000     0.275193
     0.032000    -0.042000     0.480000     0.212515
     0.032000    -0.042000     0.520000     0.188114
     0.032000    -0.042000     0.560000     0.219467
     0.032000    -0.042000     0.600000     0.294872
     0.032000    -0.034000     0.400000     0.347717
     0.032000    -0.034000     0.440000     0.262184
     0.032000    -0.034000     0.480000     0.199175
     0.032000    -0.034000     0.520000     0.181346
     0.032000    -0.034000     0.560000     0.223191
     0.032000    -0.034000     0.600000     0.306535
     0.032000    -0.026000     0.400000     0.344057
     0.032000    -0.026000     0.440000     0.258385
     0.032000    -0.026000     0.480000     0.200490
     0.032000    -0.026000     0.520000     0.192264
     0.032000    -0.026000     0.560000     0.240543
     0.032000    -0.026000     0.600000     0.325731
     0.032000    -0.018000     0.400000     0.341186
     0.032000    -0.018000     0.440000     0.256218
     0.032000    -0.018000     0.480000     0.203230
     0.032000    -0.018000     0.520000     0.201997
     0.032000    -0.018000     0.560000     0.253473
     0.032000    -0.018000     0.600000     0.338186
     0.032000    -0.010000     0.400000     0.332984
     0.032000    -0.010000     0.440000     0.247713
     0.032000    -0.010000     0.480000     0.197858
     0.032000    -0.010000     0.520000     0.202589
     0.032000    -0.010000     0.560000     0.257827
     0.032000    -0.010000     0.600000     0.342749
     0.040000    -0.050000     0.400000     0.421739
     0.040000    -0.050000     0.440000     0.350385
     0.040000    -0.050000     0.480000     0.289095
     0.040000    -0.050000     0.520000     0.249423
     0.040000    -0.050000     0.560000     0.249112
     0.040000    -0.050000     0.600000     0.295738
     0.040000    -0.042000     0.400000     0.389415
     0.040000    -0.042000     0.440000     0.311617
     0.040000    -0.042000     0.480000     0.246721
     0.040000    -0.042000     0.520000     0.209823
     0.040000    -0.042000     0.560000     0.222387
     0.040000    -0.042000     0.600000     0.285433
     0.040000    -0.034000     0.400000     0.360151
     0.040000    -0.034000     0.440000     0.277988
     0.040000    -0.034000     0.480000     0.213881
     0.040000    -0.034000     0.520000     0.187092
     0.040000    -0.034000     0.560000     0.216784
     0.040000    -0.034000     0.600000     0.292416
     0.040000    -0.026000     0.400000     0.335119
     0.040000    -0.026000     0.440000     0.250770
     0.040000    -0.026000     0.480000     0.191507
     0.040000    -0.026000     0.520000     0.179532
     0.040000    -0.026000     0.560000     0.224340
     0.040000    -0.026000     0.600000     0.306457
     0.040000    -0.018000     0.400000     0.314819
     0.040000    -0.018000     0.440000     0.230824
     0.040000    -0.018000     0.480000     0.180279
     0.040000    -0.018000     0.520000     0.184739
     0.040000    -0.018000     0.560000     0.240274
     0.040000    -0.018000     0.600000     0.324359
     0.040000    -0.010000     0.400000     0.298608
     0.040000    -0.010000     0.440000     0.218586
     0.040000    -0.010000     0.480000     0.181084
     0.040000    -0.010000     0.520000     0.201439
     0.040000    -0.010000     0.560000     0.263649
