    -0.167407    -3.449847
    -0.165733    -3.449557
    -0.164059    -3.449272
    -0.162385    -3.448993
    -0.160710    -3.448719
    -0.159036    -3.448451
    -0.157362    -3.448187
    -0.155688    -3.447928
    -0.154014    -3.447673
    -0.152340    -3.447423
    -0.150666    -3.447176
    -0.148992    -3.446934
    -0.147318    -3.446694
    -0.145644    -3.446458
    -0.143970    -3.446225
    -0.142296    -3.445995
    -0.140622    -3.445768
    -0.138948    -3.445543
    -0.137274    -3.445320
    -0.135599    -3.445100
    -0.133925    -3.444881
    -0.132251    -3.444664
    -0.130577    -3.444448
    -0.128903    -3.444234
    -0.127229    -3.444021
    -0.125555    -3.443809
    -0.123881    -3.443598
    -0.122207    -3.443387
    -0.120533    -3.443177
    -0.118859    -3.442967
    -0.117185    -3.442757
    -0.115511    -3.442547
    -0.113837    -3.442337
    -0.112163    -3.442127
    -0.110488    -3.441916
    -0.108814    -3.441705
    -0.107140    -3.441493
    -0.105466    -3.441279
    -0.103792    -3.441065
    -0.102118    -3.440850
    -0.100444    -3.440634
    -0.098770    -3.440415
    -0.097096    -3.440196
    -0.095422    -3.439975
    -0.093748    -3.439752
    -0.092074    -3.439527
    -0.090400    -3.439299
    -0.088726    -3.439070
    -0.087051    -3.438839
    -0.085377    -3.438605
    -0.083703    -3.438368
    -0.082029    -3.438130
    -0.080355    -3.437888
    -0.078681    -3.437643
    -0.077007    -3.437396
    -0.075333    -3.437146
    -0.073659    -3.436892
    -0.071985    -3.436635
    -0.070311    -3.436375
    -0.068637    -3.436112
    -0.066963    -3.435845
    -0.065289    -3.435575
    -0.063615    -3.435301
    -0.061940    -3.435023
    -0.060266    -3.434741
    -0.058592    -3.434456
    -0.056918    -3.434167
    -0.055244    -3.433873
    -0.053570    -3.433576
    -0.051896    -3.433274
    -0.050222    -3.432968
    -0.048548    -3.432658
    -0.046874    -3.432343
    -0.045200    -3.432024
    -0.043526    -3.431700
    -0.041852    -3.431372
    -0.040178    -3.431039
    -0.038504    -3.430701
    -0.036829    -3.430359
    -0.035155    -3.430011
    -0.033481    -3.429659
    -0.031807    -3.429302
    -0.030133    -3.428940
    -0.028459    -3.428573
    -0.026785    -3.428200
    -0.025111    -3.427823
    -0.023437    -3.427440
    -0.021763    -3.427052
    -0.020089    -3.426659
    -0.018415    -3.426260
    -0.016741    -3.425856
    -0.015067    -3.425446
    -0.013393    -3.425031
    -0.011718    -3.424610
    -0.010044    -3.424184
    -0.008370    -3.423752
    -0.006696    -3.423314
    -0.005022    -3.422871
    -0.003348    -3.422422
    -0.001674    -3.421967
     0.000000    -3.421516
     0.001674    -3.421963
     0.003348    -3.422418
     0.005022    -3.422867
     0.006696    -3.423310
     0.008370    -3.423748
     0.010044    -3.424180
     0.011718    -3.424606
     0.013393    -3.425027
     0.015067    -3.425442
     0.016741    -3.425852
     0.018415    -3.426256
     0.020089    -3.426655
     0.021763    -3.427048
     0.023437    -3.427436
     0.025111    -3.427819
     0.026785    -3.428196
     0.028459    -3.428569
     0.030133    -3.428936
     0.031807    -3.429298
     0.033481    -3.429655
     0.035155    -3.430007
     0.036829    -3.430355
     0.038504    -3.430697
     0.040178    -3.431035
     0.041852    -3.431368
     0.043526    -3.431696
     0.045200    -3.432020
     0.046874    -3.432339
     0.048548    -3.432653
     0.050222    -3.432964
     0.051896    -3.433270
     0.053570    -3.433571
     0.055244    -3.433869
     0.056918    -3.434162
     0.058592    -3.434452
     0.060266    -3.434737
     0.061940    -3.435019
     0.063615    -3.435297
     0.065289    -3.435571
     0.066963    -3.435841
     0.068637    -3.436108
     0.070311    -3.436371
     0.071985    -3.436631
     0.073659    -3.436888
     0.075333    -3.437141
     0.077007    -3.437392
     0.078681    -3.437639
     0.080355    -3.437884
     0.082029    -3.438125
     0.083703    -3.438364
     0.085377    -3.438601
     0.087051    -3.438835
     0.088726    -3.439066
     0.090400    -3.439295
     0.092074    -3.439523
     0.093748    -3.439748
     0.095422    -3.439971
     0.097096    -3.440192
     0.098770    -3.440412
     0.100444    -3.440630
     0.102118    -3.440846
     0.103792    -3.441062
     0.105466    -3.441276
     0.107140    -3.441489
     0.108814    -3.441701
     0.110488    -3.441913
     0.112163    -3.442123
     0.113837    -3.442334
     0.115511    -3.442544
     0.117185    -3.442754
     0.118859    -3.442963
     0.120533    -3.443173
     0.122207    -3.443384
     0.123881    -3.443594
     0.125555    -3.443806
     0.127229    -3.444018
     0.128903    -3.444231
     0.130577    -3.444445
     0.132251    -3.444661
     0.133925    -3.444878
     0.135599    -3.445097
     0.137274    -3.445317
     0.138948    -3.445540
     0.140622    -3.445765
     0.142296    -3.445993
     0.143970    -3.446223
     0.145644    -3.446456
     0.147318    -3.446692
     0.148992    -3.446931
     0.150666    -3.447174
     0.152340    -3.447420
     0.154014    -3.447671
     0.155688    -3.447926
     0.157362    -3.448185
     0.159036    -3.448448
     0.160710    -3.448717
     0.162385    -3.448991
     0.164059    -3.449270
     0.165733    -3.449555
     0.167407    -3.449845


    -0.167407    -3.344104
    -0.165733    -3.345146
    -0.164059    -3.346185
    -0.162385    -3.347220
    -0.160710    -3.348251
    -0.159036    -3.349279
    -0.157362    -3.350303
    -0.155688    -3.351324
    -0.154014    -3.352340
    -0.152340    -3.353353
    -0.150666    -3.354361
    -0.148992    -3.355365
    -0.147318    -3.356365
    -0.145644    -3.357360
    -0.143970    -3.358351
    -0.142296    -3.359337
    -0.140622    -3.360318
    -0.138948    -3.361295
    -0.137274    -3.362267
    -0.135599    -3.363235
    -0.133925    -3.364197
    -0.132251    -3.365154
    -0.130577    -3.366106
    -0.128903    -3.367053
    -0.127229    -3.367994
    -0.125555    -3.368930
    -0.123881    -3.369861
    -0.122207    -3.370786
    -0.120533    -3.371706
    -0.118859    -3.372621
    -0.117185    -3.373529
    -0.115511    -3.374432
    -0.113837    -3.375329
    -0.112163    -3.376221
    -0.110488    -3.377106
    -0.108814    -3.377986
    -0.107140    -3.378860
    -0.105466    -3.379727
    -0.103792    -3.380589
    -0.102118    -3.381445
    -0.100444    -3.382294
    -0.098770    -3.383138
    -0.097096    -3.383975
    -0.095422    -3.384806
    -0.093748    -3.385631
    -0.092074    -3.386449
    -0.090400    -3.387261
    -0.088726    -3.388067
    -0.087051    -3.388866
    -0.085377    -3.389659
    -0.083703    -3.390446
    -0.082029    -3.391226
    -0.080355    -3.392000
    -0.078681    -3.392767
    -0.077007    -3.393528
    -0.075333    -3.394282
    -0.073659    -3.395030
    -0.071985    -3.395771
    -0.070311    -3.396506
    -0.068637    -3.397234
    -0.066963    -3.397955
    -0.065289    -3.398670
    -0.063615    -3.399379
    -0.061940    -3.400080
    -0.060266    -3.400776
    -0.058592    -3.401464
    -0.056918    -3.402146
    -0.055244    -3.402822
    -0.053570    -3.403491
    -0.051896    -3.404153
    -0.050222    -3.404809
    -0.048548    -3.405458
    -0.046874    -3.406101
    -0.045200    -3.406737
    -0.043526    -3.407367
    -0.041852    -3.407990
    -0.040178    -3.408606
    -0.038504    -3.409217
    -0.036829    -3.409820
    -0.035155    -3.410417
    -0.033481    -3.411008
    -0.031807    -3.411592
    -0.030133    -3.412170
    -0.028459    -3.412742
    -0.026785    -3.413307
    -0.025111    -3.413865
    -0.023437    -3.414418
    -0.021763    -3.414964
    -0.020089    -3.415504
    -0.018415    -3.416037
    -0.016741    -3.416565
    -0.015067    -3.417086
    -0.013393    -3.417601
    -0.011718    -3.418110
    -0.010044    -3.418612
    -0.008370    -3.419109
    -0.006696    -3.419599
    -0.005022    -3.420084
    -0.003348    -3.420563
    -0.001674    -3.421035
     0.000000    -3.421491
     0.001674    -3.421039
     0.003348    -3.420566
     0.005022    -3.420088
     0.006696    -3.419603
     0.008370    -3.419113
     0.010044    -3.418616
     0.011718    -3.418113
     0.013393    -3.417604
     0.015067    -3.417089
     0.016741    -3.416568
     0.018415    -3.416041
     0.020089    -3.415507
     0.021763    -3.414968
     0.023437    -3.414421
     0.025111    -3.413869
     0.026785    -3.413310
     0.028459    -3.412745
     0.030133    -3.412174
     0.031807    -3.411596
     0.033481    -3.411011
     0.035155    -3.410421
     0.036829    -3.409823
     0.038504    -3.409220
     0.040178    -3.408610
     0.041852    -3.407993
     0.043526    -3.407370
     0.045200    -3.406740
     0.046874    -3.406104
     0.048548    -3.405461
