    10.00000000 0.10222
    20.11111111 0.06514
    30.22222222 0.04701
    40.33333334 0.06508
    50.44444445 0.10064
    60.55555558 0.13978
    70.66666669 0.17969
    80.77777779 0.21898
    90.88888890 0.25702
   101.00000000 0.29354
