    -0.050976    -0.002683     0.478698     0.770000     0.000537
    -0.050976     0.000000     0.477357     0.770000     0.000684
    -0.050976     0.000000     0.478698     0.770000     0.000027
    -0.050976     0.000000     0.480040     0.770000     0.000972
    -0.050976     0.002683     0.478698     0.770000     0.000558
    -0.048293    -0.013415     0.469308     0.770000     0.000587
    -0.048293    -0.010732     0.470649     0.770000     0.000973
    -0.048293    -0.010732     0.474674     0.770000     0.000774
    -0.048293     0.013415     0.469308     0.770000     0.000288
    -0.048293     0.013415     0.473332     0.770000     0.000986
    -0.045610    -0.018780     0.462601     0.770000     0.000964
    -0.045610     0.018780     0.462601     0.770000     0.000804
    -0.045610     0.018780     0.467966     0.770000     0.000890
    -0.040244    -0.029512     0.449186     0.770000     0.000511
    -0.040244    -0.029512     0.451869     0.770000     0.000583
    -0.040244     0.026829     0.453210     0.770000     0.000409
    -0.040244     0.026829     0.454552     0.770000     0.000599
    -0.040244     0.029512     0.449186     0.770000     0.000207
    -0.040244     0.029512     0.450527     0.770000     0.000711
    -0.040244     0.029512     0.451869     0.770000     0.000069
    -0.037561    -0.032195     0.443820     0.770000     0.000660
    -0.037561     0.032195     0.443820     0.770000     0.000663
    -0.034878    -0.034878     0.441137     0.770000     0.000614
    -0.034878     0.034878     0.441137     0.770000     0.000188
    -0.034878     0.034878     0.446503     0.770000     0.000832
    -0.032195    -0.037561     0.439796     0.770000     0.000513
    -0.032195    -0.037561     0.442479     0.770000     0.000116
    -0.032195     0.037561     0.442479     0.770000     0.000723
    -0.029512    -0.040244     0.437113     0.770000     0.000415
    -0.029512    -0.040244     0.438454     0.770000     0.000939
    -0.029512    -0.040244     0.439796     0.770000     0.000351
    -0.029512     0.040244     0.437113     0.770000     0.000248
    -0.029512     0.040244     0.439796     0.770000     0.000623
    -0.026829    -0.042927     0.435771     0.770000     0.000901
    -0.026829    -0.042927     0.437113     0.770000     0.000375
    -0.026829     0.042927     0.437113     0.770000     0.000923
    -0.021463    -0.045610     0.437113     0.770000     0.000193
    -0.021463    -0.045610     0.438454     0.770000     0.000418
    -0.021463     0.045610     0.437113     0.770000     0.000570
    -0.021463     0.045610     0.438454     0.770000     0.000613
    -0.013415    -0.048293     0.443820     0.770000     0.000639
    -0.013415     0.048293     0.441137     0.770000     0.000324
    -0.013415     0.048293     0.443820     0.770000     0.000666
    -0.010732    -0.048293     0.442479     0.770000     0.000765
    -0.010732    -0.048293     0.447844     0.770000     0.000822
    -0.010732     0.048293     0.447844     0.770000     0.000004
    -0.008049    -0.048293     0.446503     0.770000     0.000665
    -0.008049     0.048293     0.446503     0.770000     0.000464
    -0.008049     0.048293     0.450527     0.770000     0.000260
    -0.005366    -0.048293     0.450527     0.770000     0.000116
    -0.005366    -0.048293     0.451869     0.770000     0.000255
    -0.005366     0.048293     0.450527     0.770000     0.000267
    -0.005366     0.048293     0.451869     0.770000     0.000325
    -0.002683     0.048293     0.454552     0.770000     0.000861
     0.002683    -0.048293     0.459918     0.770000     0.000911
     0.005366    -0.048293     0.461259     0.770000     0.000642
     0.005366    -0.048293     0.462601     0.770000     0.000211
     0.005366    -0.048293     0.463942     0.770000     0.000588
     0.005366     0.048293     0.462601     0.770000     0.000167
     0.005366     0.048293     0.463942     0.770000     0.000538
     0.008049    -0.048293     0.463942     0.770000     0.000154
     0.008049    -0.048293     0.466625     0.770000     0.000823
     0.008049     0.048293     0.463942     0.770000     0.000672
     0.008049     0.048293     0.465283     0.770000     0.000956
     0.008049     0.048293     0.466625     0.770000     0.000807
     0.010732    -0.048293     0.466625     0.770000     0.000078
     0.010732    -0.048293     0.470649     0.770000     0.000960
     0.010732     0.048293     0.466625     0.770000     0.000718
     0.010732     0.048293     0.470649     0.770000     0.000499
     0.013415     0.048293     0.470649     0.770000     0.000892
     0.013415     0.048293     0.471991     0.770000     0.000677
     0.042927    -0.024146     0.455893     0.770000     0.000162
     0.042927    -0.024146     0.457235     0.770000     0.000220
     0.042927     0.024146     0.455893     0.770000     0.000192
     0.042927     0.024146     0.457235     0.770000     0.000266
     0.042927     0.024146     0.458576     0.770000     0.000917
     0.045610    -0.018780     0.450527     0.770000     0.000881
     0.045610     0.018780     0.450527     0.770000     0.000969


    -0.050976    -0.002683     0.477357     0.771458     0.000751
    -0.050976    -0.002683     0.478698     0.771458     0.000141
    -0.050976     0.000000     0.477357     0.771458     0.000362
    -0.050976     0.000000     0.478698     0.771458     0.000459
    -0.050976     0.000000     0.480040     0.771458     0.000487
    -0.050976     0.002683     0.477357     0.771458     0.000794
    -0.050976     0.002683     0.478698     0.771458     0.000167
    -0.048293    -0.013415     0.469308     0.771458     0.000558
    -0.048293     0.013415     0.469308     0.771458     0.000249
