    -0.167407    -4.443889
    -0.165733    -4.444809
    -0.164059    -4.445723
    -0.162385    -4.446631
    -0.160710    -4.447532
    -0.159036    -4.448426
    -0.157362    -4.449313
    -0.155688    -4.450194
    -0.154014    -4.451067
    -0.152340    -4.451933
    -0.150666    -4.452791
    -0.148992    -4.453642
    -0.147318    -4.454485
    -0.145644    -4.455319
    -0.143970    -4.456146
    -0.142296    -4.456965
    -0.140622    -4.457775
    -0.138948    -4.458577
    -0.137274    -4.459370
    -0.135599    -4.460155
    -0.133925    -4.460930
    -0.132251    -4.461697
    -0.130577    -4.462454
    -0.128903    -4.463203
    -0.127229    -4.463941
    -0.125555    -4.464671
    -0.123881    -4.465390
    -0.122207    -4.466100
    -0.120533    -4.466801
    -0.118859    -4.467491
    -0.117185    -4.468171
    -0.115511    -4.468841
    -0.113837    -4.469501
    -0.112163    -4.470151
    -0.110488    -4.470790
    -0.108814    -4.471418
    -0.107140    -4.472036
    -0.105466    -4.472644
    -0.103792    -4.473240
    -0.102118    -4.473825
    -0.100444    -4.474400
    -0.098770    -4.474963
    -0.097096    -4.475516
    -0.095422    -4.476057
    -0.093748    -4.476586
    -0.092074    -4.477105
    -0.090400    -4.477612
    -0.088726    -4.478107
    -0.087052    -4.478591
    -0.085377    -4.479063
    -0.083703    -4.479523
    -0.082029    -4.479971
    -0.080355    -4.480408
    -0.078681    -4.480832
    -0.077007    -4.481245
    -0.075333    -4.481645
    -0.073659    -4.482034
    -0.071985    -4.482410
    -0.070311    -4.482774
    -0.068637    -4.483125
    -0.066963    -4.483465
    -0.065289    -4.483791
    -0.063615    -4.484106
    -0.061940    -4.484408
    -0.060266    -4.484697
    -0.058592    -4.484974
    -0.056918    -4.485238
    -0.055244    -4.485489
    -0.053570    -4.485728
    -0.051896    -4.485954
    -0.050222    -4.486167
    -0.048548    -4.486367
    -0.046874    -4.486554
    -0.045200    -4.486728
    -0.043526    -4.486890
    -0.041852    -4.487038
    -0.040178    -4.487174
    -0.038504    -4.487296
    -0.036829    -4.487405
    -0.035155    -4.487502
    -0.033481    -4.487585
    -0.031807    -4.487654
    -0.030133    -4.487711
    -0.028459    -4.487755
    -0.026785    -4.487785
    -0.025111    -4.487802
    -0.023437    -4.487805
    -0.021763    -4.487796
    -0.020089    -4.487773
    -0.018415    -4.487737
    -0.016741    -4.487687
    -0.015067    -4.487624
    -0.013393    -4.487548
    -0.011718    -4.487458
    -0.010044    -4.487355
    -0.008370    -4.487238
    -0.006696    -4.487108
    -0.005022    -4.486965
    -0.003348    -4.486808
    -0.001674    -4.486637
     0.000000    -4.486475
     0.001674    -4.486656
