    -0.167407    -3.476483
    -0.165733    -3.476246
    -0.164059    -3.476015
    -0.162385    -3.475789
    -0.160710    -3.475568
    -0.159036    -3.475352
    -0.157362    -3.475139
    -0.155688    -3.474931
    -0.154014    -3.474727
    -0.152340    -3.474527
    -0.150666    -3.474330
    -0.148992    -3.474136
    -0.147318    -3.473945
    -0.145644    -3.473757
    -0.143970    -3.473572
    -0.142296    -3.473389
    -0.140622    -3.473208
    -0.138948    -3.473029
    -0.137274    -3.472852
    -0.135599    -3.472677
    -0.133925    -3.472503
    -0.132251    -3.472330
    -0.130577    -3.472158
    -0.128903    -3.471987
    -0.127229    -3.471817
    -0.125555    -3.471647
    -0.123881    -3.471478
    -0.122207    -3.471308
    -0.120533    -3.471139
    -0.118859    -3.470970
    -0.117185    -3.470800
    -0.115511    -3.470630
    -0.113837    -3.470459
    -0.112163    -3.470288
    -0.110488    -3.470115
    -0.108814    -3.469942
    -0.107140    -3.469767
    -0.105466    -3.469591
    -0.103792    -3.469413
    -0.102118    -3.469234
    -0.100444    -3.469054
    -0.098770    -3.468871
    -0.097096    -3.468686
    -0.095422    -3.468500
    -0.093748    -3.468311
    -0.092074    -3.468119
    -0.090400    -3.467926
    -0.088726    -3.467729
    -0.087051    -3.467530
    -0.085377    -3.467328
    -0.083703    -3.467124
    -0.082029    -3.466916
    -0.080355    -3.466705
    -0.078681    -3.466491
    -0.077007    -3.466274
    -0.075333    -3.466053
    -0.073659    -3.465829
    -0.071985    -3.465601
    -0.070311    -3.465370
    -0.068637    -3.465135
    -0.066963    -3.464896
    -0.065289    -3.464653
    -0.063615    -3.464406
    -0.061940    -3.464154
    -0.060266    -3.463899
    -0.058592    -3.463640
    -0.056918    -3.463376
    -0.055244    -3.463107
    -0.053570    -3.462835
    -0.051896    -3.462557
    -0.050222    -3.462275
    -0.048548    -3.461989
    -0.046874    -3.461697
    -0.045200    -3.461401
    -0.043526    -3.461100
    -0.041852    -3.460794
    -0.040178    -3.460482
    -0.038504    -3.460166
    -0.036829    -3.459845
    -0.035155    -3.459518
    -0.033481    -3.459187
    -0.031807    -3.458849
    -0.030133    -3.458507
    -0.028459    -3.458159
    -0.026785    -3.457806
    -0.025111    -3.457447
    -0.023437    -3.457082
    -0.021763    -3.456712
    -0.020089    -3.456336
    -0.018415    -3.455955
    -0.016741    -3.455567
    -0.015067    -3.455174
    -0.013393    -3.454775
    -0.011718    -3.454371
    -0.010044    -3.453960
    -0.008370    -3.453543
    -0.006696    -3.453120
    -0.005022    -3.452691
    -0.003348    -3.452257
    -0.001674    -3.451816
     0.000000    -3.451378
     0.001674    -3.451812
     0.003348    -3.452253
     0.005022    -3.452688
     0.006696    -3.453117
     0.008370    -3.453539
     0.010044    -3.453956
     0.011718    -3.454367
     0.013393    -3.454772
     0.015067    -3.455171
     0.016741    -3.455564
     0.018415    -3.455951
     0.020089    -3.456333
     0.021763    -3.456708
     0.023437    -3.457078
     0.025111    -3.457443
     0.026785    -3.457802
     0.028459    -3.458155
     0.030133    -3.458503
     0.031807    -3.458846
     0.033481    -3.459183
     0.035155    -3.459514
     0.036829    -3.459841
     0.038504    -3.460162
     0.040178    -3.460479
     0.041852    -3.460790
     0.043526    -3.461096
     0.045200    -3.461397
     0.046874    -3.461693
     0.048548    -3.461985
     0.050222    -3.462271
     0.051896    -3.462553
     0.053570    -3.462831
     0.055244    -3.463103
     0.056918    -3.463372
     0.058592    -3.463636
     0.060266    -3.463895
     0.061940    -3.464150
     0.063615    -3.464401
     0.065289    -3.464648
     0.066963    -3.464891
     0.068637    -3.465130
     0.070311    -3.465366
     0.071985    -3.465597
     0.073659    -3.465825
     0.075333    -3.466049
     0.077007    -3.466270
     0.078681    -3.466487
     0.080355    -3.466701
     0.082029    -3.466912
     0.083703    -3.467120
     0.085377    -3.467324
     0.087051    -3.467526
     0.088726    -3.467725
     0.090400    -3.467921
     0.092074    -3.468115
     0.093748    -3.468306
     0.095422    -3.468495
     0.097096    -3.468682
     0.098770    -3.468867
     0.100444    -3.469049
     0.102118    -3.469230
     0.103792    -3.469409
     0.105466    -3.469587
     0.107140    -3.469763
     0.108814    -3.469937
     0.110488    -3.470111
     0.112163    -3.470283
     0.113837    -3.470455
     0.115511    -3.470626
     0.117185    -3.470796
     0.118859    -3.470966
     0.120533    -3.471135
     0.122207    -3.471304
     0.123881    -3.471474
     0.125555    -3.471643
     0.127229    -3.471813
     0.128903    -3.471983
     0.130577    -3.472154
     0.132251    -3.472326
     0.133925    -3.472499
     0.135599    -3.472673
     0.137274    -3.472848
     0.138948    -3.473025
     0.140622    -3.473204
     0.142296    -3.473385
     0.143970    -3.473568
     0.145644    -3.473754
     0.147318    -3.473942
     0.148992    -3.474132
     0.150666    -3.474326
