0.00000000 0.15845
0.11111111 0.11104
0.22222222 0.06633
0.33333334 0.02133
0.44444445 0.02631
0.55555558 0.07022
0.66666669 0.11737
0.77777779 0.16342
0.88888890 0.20966
1.00000000 0.25769
