    -0.167407    -0.374016    -2.098661
    -0.165733    -0.539749    -2.092997
    -0.164059    -0.538075    -2.087295
    -0.162385    -0.536401    -2.081558
    -0.160710    -0.534726    -2.075785
    -0.159036    -0.533052    -2.069978
    -0.157362    -0.531378    -2.064137
    -0.155688    -0.529704    -2.058263
    -0.154014    -0.528030    -2.052358
    -0.152340    -0.526356    -2.046422
    -0.150666    -0.524682    -2.040456
    -0.148992    -0.523008    -2.034462
    -0.147318    -0.521334    -2.028439
    -0.145644    -0.519660    -2.022389
    -0.143970    -0.517986    -2.016313
    -0.142296    -0.516312    -2.010212
    -0.140622    -0.514638    -2.004087
    -0.138948    -0.512964    -1.997939
    -0.137274    -0.511290    -1.991769
    -0.135599    -0.509615    -1.985577
    -0.133925    -0.507941    -1.979366
    -0.132251    -0.506267    -1.973136
    -0.130577    -0.504593    -1.966888
    -0.128903    -0.502919    -1.960623
    -0.127229    -0.501245    -1.954343
    -0.125555    -0.499571    -1.948047
    -0.123881    -0.497897    -1.941739
    -0.122207    -0.496223    -1.935418
    -0.120533    -0.494549    -1.929086
    -0.118859    -0.492875    -1.922744
    -0.117185    -0.491201    -1.916393
    -0.115511    -0.489527    -1.910034
    -0.113837    -0.487853    -1.903669
    -0.112163    -0.486179    -1.897299
    -0.110488    -0.484504    -1.890926
    -0.108814    -0.482830    -1.884549
    -0.107140    -0.481156    -1.878171
    -0.105466    -0.479482    -1.871794
    -0.103792    -0.477808    -1.865417
    -0.102118    -0.476134    -1.859044
    -0.100444    -0.474460    -1.852674
    -0.098770    -0.472786    -1.846310
    -0.097096    -0.471112    -1.839953
    -0.095422    -0.469438    -1.833605
    -0.093748    -0.467764    -1.827266
    -0.092074    -0.466090    -1.820938
    -0.090400    -0.464416    -1.814624
    -0.088726    -0.462742    -1.808323
    -0.087051    -0.461068    -1.802039
    -0.085377    -0.459393    -1.795772
    -0.083703    -0.457719    -1.789525
    -0.082029    -0.456045    -1.783298
    -0.080355    -0.454371    -1.777093
    -0.078681    -0.452697    -1.770913
    -0.077007    -0.451023    -1.764758
    -0.075333    -0.449349    -1.758631
    -0.073659    -0.447675    -1.752533
    -0.071985    -0.446001    -1.746466
    -0.070311    -0.444327    -1.740432
    -0.068637    -0.442653    -1.734433
    -0.066963    -0.440979    -1.728470
    -0.065289    -0.439305    -1.722545
    -0.063615    -0.437631    -1.716660
    -0.061940    -0.435957    -1.710816
